INST CODE,INSTITUTE NAME,PLACE,DIST,COED,TYPE,YEAR OF ESTB,BRANCH,BRANCH NAME,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,EWS GEN OU,EWS GIRLS OU,TUITION FEE,AFFILIATED
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),121061,121061,121061,121061,121061,121061,121061,121061,121061,121061,121061,121061,121061,121061,121061,121061,121061,121061,93000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),31651,33812,80582,90098,60511,60511,31651,33812,60069,60069,76104,76104,117650,117650,68593,68593,35183,35183,93000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,24584,27121,74102,75275,52112,55162,71524,71524,38814,42465,56628,73600,84749,106770,47305,63903,41645,41645,93000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,31612,37285,101234,101234,77187,77187,31612,37285,79557,91908,110429,110429,120458,120458,78897,90500,64758,64758,93000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),26759,26759,114349,114349,43360,44562,108463,108463,47440,54974,98231,98231,117019,118812,79758,79758,34224,34224,93000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),65575,65575,87517,87517,114985,114985,65575,65575,107085,114114,69558,69558,115680,115680,117564,117564,86855,86855,93000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,51817,53959,111106,111106,100663,112193,91396,91396,118021,118021,111395,111395,121225,121225,117937,117937,69935,73511,93000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,32222,32222,32222,81880,107669,107669,32222,32222,71400,71400,32222,32222,101905,101905,64339,112479,94655,94655,93000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,INF,INFORMATION TECHNOLOGY,34082,34082,54657,79872,83619,87272,40176,40176,58069,74378,73428,78207,115899,115899,71496,82361,41242,41242,93000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,120614,120614,120614,120614,120614,120614,120614,120614,120614,120614,120614,120614,120614,120614,120614,120614,120614,120614,93000,JNTUH
JANG,JANGOAN INSTITUTE OF PHARMACEUTICAL SCIS,JANGAON,JGN,COED,PVT,2003,PHM,B. PHARMACY (M.P.C. STREAM),103387,103387,103387,103387,103387,103387,103387,103387,103387,103387,103387,103387,103387,103387,103387,103387,103387,103387,55000,KU
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,COED,PVT,2001,CIV,CIVIL ENGINEERING,42858,42858,42858,42858,42858,42858,42858,42858,42858,42858,42858,42858,42858,42858,42858,42858,42858,42858,55000,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,60658,60658,106398,111358,115241,115241,99551,99551,99654,99654,112423,112423,120910,120928,110671,118478,114129,114129,55000,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,COED,PVT,2001,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),111579,111579,111579,111579,111579,111579,111579,111579,111579,111579,111579,111579,111579,111579,111579,111579,111579,111579,55000,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,120390,120390,120390,120390,120390,120390,120390,120390,120390,120390,120390,120390,120390,120390,120390,120390,120390,120390,55000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,34585,37455,101305,101305,110318,110400,34585,37455,98725,98725,34585,59411,116583,116583,83651,83651,54291,55061,96000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,36986,71348,112521,112521,112570,112570,79896,79896,114559,114559,61562,71348,121144,121144,112724,112724,87233,87233,96000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,CIV,CIVIL ENGINEERING,120317,120317,120317,120317,120317,120317,120317,120317,120317,120317,120317,120317,120317,120317,120317,120317,120317,120317,96000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,CSE,COMPUTER SCIENCE AND ENGINEERING,24788,24788,52518,56098,56491,56491,24788,24788,39850,57292,56242,112219,75123,99642,64749,64749,37650,44027,96000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,42136,56580,109650,109650,98380,98380,42136,56580,110490,110490,106190,106510,118090,119367,110347,119302,45759,95760,96000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,ECM,ELECTRONICS AND COMPUTER ENGINEERING,65094,87736,89208,89208,87894,87894,65094,87736,77056,87736,86473,87736,119322,119322,119765,119765,65094,87736,96000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,120297,120297,120297,120297,120297,120297,120297,120297,120297,120297,120297,120297,120297,120297,120297,120297,120297,120297,96000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,INF,INFORMATION TECHNOLOGY,26124,39218,94863,94863,112671,112671,26124,39218,89162,89162,54952,106932,114156,114156,71025,71025,57407,57407,96000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,MEC,MECHANICAL ENGINEERING,120292,120292,120292,120292,120292,120292,120292,120292,120292,120292,120292,120292,120292,120292,120292,120292,120292,120292,96000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,MIN,MINING ENGINEERING,52509,52509,52509,52509,52509,52509,52509,52509,52509,52509,52509,52509,80394,80394,52509,52509,52509,52509,96000,JNTUH
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,COED,PVT,1997,CIV,CIVIL ENGINEERING,44175,44175,115194,115194,44175,44175,44175,44175,44175,44175,44175,44175,44175,44175,44175,44175,44175,44175,65000,JNTUH
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,40375,43393,56296,112022,71528,71528,44188,44188,61603,61603,55307,55307,121352,121352,61095,100081,71816,71816,65000,JNTUH
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,COED,PVT,1997,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),78003,78003,111778,112816,110540,110540,98952,98952,81441,91334,93950,101004,112301,117729,109113,109113,79706,83816,65000,JNTUH
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,81266,91101,109170,109170,114106,114106,108666,108666,99400,110983,81266,91101,81266,95734,117854,117854,81266,91101,65000,JNTUH
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,110390,110390,110390,110390,110390,110390,110390,110390,110390,110390,110390,110390,110390,110390,110390,110390,110390,110390,65000,JNTUH
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,COED,PVT,1997,MEC,MECHANICAL ENGINEERING,61128,61128,61128,61128,61128,61128,61128,61128,61128,61128,61128,61128,61128,61128,61128,61128,61128,61128,65000,JNTUH
JNKR,JNTU COLLEGE OF ENGINEERING  JAGITIAL,JAGITIAL,JTL,COED,UNIV,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,11234,11234,11234,11234,13093,13093,11234,94487,11484,11484,13662,15056,20650,20650,19904,19904,20146,20146,35000,JNTUH
JNKR,JNTU COLLEGE OF ENGINEERING  JAGITIAL,JAGITIAL,JTL,COED,UNIV,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,12175,12175,22368,22863,17167,23277,12175,12175,27647,27647,45168,92947,51642,51642,19007,19007,39150,39150,35000,JNTUH
JNKR,JNTU COLLEGE OF ENGINEERING  JAGITIAL,JAGITIAL,JTL,COED,UNIV,2007,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,17376,17376,38906,55752,48874,102997,54589,54589,28671,28671,49282,49282,79406,79406,35055,108050,44130,74252,35000,JNTUH
JNKR,JNTU COLLEGE OF ENGINEERING  JAGITIAL,JAGITIAL,JTL,COED,UNIV,2007,INF,INFORMATION TECHNOLOGY,13544,15188,17726,17726,18251,18251,13544,15188,17635,17635,42411,42411,28931,28931,24959,24959,14793,15188,35000,JNTUH
JNKR,JNTU COLLEGE OF ENGINEERING  JAGITIAL,JAGITIAL,JTL,COED,UNIV,2007,MEC,MECHANICAL ENGINEERING,22463,51278,121395,121395,111738,112923,31398,51278,109844,109844,22463,84746,116016,119258,63168,115783,67249,107772,35000,JNTUH
JNPASF,JNAFAU SCHOOL OF PLANNING AND ARCH - SELF FINANCE,MASABTANK,HYD,COED,SF,2008,DTD,DIGITAL TECHNIQUES FOR DESIGN AND PLANNING,28341,28341,28341,68826,107874,107874,28341,28341,57503,57503,102933,102933,48039,117745,115493,115493,59603,59603,50000,CONSTITUENT COLLEGE
JNPASF,JNAFAU SCHOOL OF PLANNING AND ARCH - SELF FINANCE,MASABTANK,HYD,COED,SF,2008,FSP,FACILITIES AND SERVICES PLANNING,61009,61009,79668,79668,109718,109718,61009,61009,61009,61009,61009,61009,61009,61009,61009,61009,61009,61009,50000,CONSTITUENT COLLEGE
JNPASF,JNAFAU SCHOOL OF PLANNING AND ARCH - SELF FINANCE,MASABTANK,HYD,COED,SF,2008,PLG,PLANNING,109647,109647,109647,109647,109647,109647,109647,109647,109647,109647,109647,109647,109647,109647,109647,109647,109647,109647,50000,CONSTITUENT COLLEGE
JNTH,JNTU COLLEGE OF ENGG HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,CHE,CHEMICAL ENGINEERING,17093,17093,58628,58628,41844,41844,35175,35175,30384,54301,34590,69569,92851,118094,44064,65308,31080,37685,35000,JNTUH
JNTH,JNTU COLLEGE OF ENGG HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,CIV,CIVIL ENGINEERING,9773,9773,38696,38696,16630,23960,9773,9773,12018,19585,17035,84431,35964,42515,18689,19556,11221,15004,35000,JNTUH
JNTH,JNTU COLLEGE OF ENGG HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,CSE,COMPUTER SCIENCE AND ENGINEERING,1199,1398,1548,1548,1462,1462,1199,2278,1367,1398,1445,1445,7057,7057,6531,7719,1442,2025,35000,JNTUH
JNTH,JNTU COLLEGE OF ENGG HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,2612,3153,4926,5530,4172,4172,2612,3153,2806,5361,9905,9905,9664,13888,10406,10406,2973,3481,35000,JNTUH
JNTH,JNTU COLLEGE OF ENGG HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,5463,5463,11030,11030,11621,11621,6280,6280,7828,11196,22471,22471,19349,19349,15900,15900,10976,14529,35000,JNTUH
JNTH,JNTU COLLEGE OF ENGG HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,MEC,MECHANICAL ENGINEERING,6667,11442,26007,63977,17377,27222,6667,11442,16777,29581,10496,11442,36038,87417,27948,27948,10012,13568,35000,JNTUH
JNTH,JNTU COLLEGE OF ENGG HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,MET,METALLURGICAL ENGINEERING,19378,46753,51604,102073,100073,100073,19378,46753,63314,84608,65928,65928,100879,115874,54582,83767,41239,62499,35000,JNTUH
JNTHMT,JNTUH-5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,CIV,CIVIL ENGINEERING,9711,50817,49670,50817,44415,50817,9711,50817,33860,55991,61342,61342,36527,50817,30708,50817,26035,50817,70000,JNTUH
JNTHMT,JNTUH-5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,CSE,COMPUTER SCIENCE AND ENGINEERING,2926,2926,7693,7693,9338,9338,7256,7256,2926,4984,3713,3713,10252,12629,8579,12931,6386,6386,70000,JNTUH
JNTHMT,JNTUH-5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,7180,8613,21579,21579,14476,14476,7180,8613,19616,19616,23131,24695,18236,20372,18768,18768,10795,10881,70000,JNTUH
JNTHMT,JNTUH-5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,10508,10508,10508,58112,30737,30737,10508,10508,18721,24936,44032,44032,41070,43548,10508,20517,30086,83911,70000,JNTUH
JNTHMT,JNTUH-5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,MMS,BTECH MECHANICAL WITH MTECH MANUFACTURING SYSTEMS,14488,21154,50395,63497,29906,83786,23919,23919,31205,31205,51581,51581,71483,95979,34790,34790,81592,81592,70000,JNTUH
JNTHMT,JNTUH-5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,MTE,BTECH MECHANICAL WITH MTECH THERMAL ENGG,17617,23895,79136,79136,62116,62116,17617,28746,80637,80637,17617,23895,84570,84570,79083,79083,17617,85271,70000,JNTUH
JNTM,JNTUH COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,COED,UNIV,2010,CIV,CIVIL ENGINEERING,24317,24317,85397,85397,91690,107381,24317,24317,65754,93123,85134,85134,116125,116125,38928,96634,24317,24317,35000,JNTUH
JNTM,JNTUH COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,COED,UNIV,2010,CSE,COMPUTER SCIENCE AND ENGINEERING,11942,17956,21550,21550,24796,24796,18639,18639,16639,24224,36375,68355,42325,42325,32606,32606,23961,31976,35000,JNTUH
JNTM,JNTUH COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,COED,UNIV,2010,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),9780,14200,32516,32516,27227,27688,9780,19242,22457,31236,44600,105726,59021,59021,53255,53255,25797,25797,35000,JNTUH
JNTM,JNTUH COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,COED,UNIV,2010,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,20231,22136,53615,99727,62013,91796,44006,83173,61340,69773,74478,76872,119238,119238,67469,67469,29741,29741,35000,JNTUH
